id,recording,site,year,month,day,hour,min,species,songtype,validated
84967380,20200425_043000.flac,Yat1,2020,4,25,4,30,sp46,Common Song,present
84967381,20201009_220000.flac,Yat1,2020,10,9,22,0,sp46,Common Song,present
84967382,20200627_003000.flac,Yat1,2020,6,27,0,30,sp46,Common Song,present
84967384,20200318_220000.flac,Yat1,2020,3,18,22,0,sp46,Common Song,present
84967385,20200331_090000.flac,Yat1,2020,3,31,9,0,sp46,Common Song,not present
84967386,20201009_223000.flac,Yat1,2020,10,9,22,30,sp46,Common Song,present
84967388,20200627_010000.flac,Yat1,2020,6,27,1,0,sp46,Common Song,present
84967389,20200617_223000.flac,Yat1,2020,6,17,22,30,sp46,Common Song,present
84967390,20200318_223000.flac,Yat1,2020,3,18,22,30,sp46,Common Song,present
84967391,20200425_053000.flac,Yat1,2020,4,25,5,30,sp46,Common Song,not present
84967392,20201009_230000.flac,Yat1,2020,10,9,23,0,sp46,Common Song,present
84967394,20200627_013000.flac,Yat1,2020,6,27,1,30,sp46,Common Song,present
84967395,20200318_230000.flac,Yat1,2020,3,18,23,0,sp46,Common Song,present
84967396,20200617_230000.flac,Yat1,2020,6,17,23,0,sp46,Common Song,present
84967398,20201009_233000.flac,Yat1,2020,10,9,23,30,sp46,Common Song,present
84967399,20200802_113000.flac,Yat1,2020,8,2,11,30,sp46,Common Song,not present
84967400,20200318_233000.flac,Yat1,2020,3,18,23,30,sp46,Common Song,present
84967401,20200627_020000.flac,Yat1,2020,6,27,2,0,sp46,Common Song,present
84967402,20201010_000000.flac,Yat1,2020,10,10,0,0,sp46,Common Song,present
84967403,20200618_000000.flac,Yat1,2020,6,18,0,0,sp46,Common Song,present
84967404,20200319_000000.flac,Yat1,2020,3,19,0,0,sp46,Common Song,present
84967405,20200325_160000.flac,Yat1,2020,3,25,16,0,sp46,Common Song,not present
84967406,20200627_023000.flac,Yat1,2020,6,27,2,30,sp46,Common Song,present
84967407,20200306_030000.flac,Yat1,2020,3,6,3,0,sp46,Common Song,present
84967408,20201010_003000.flac,Yat1,2020,10,10,0,30,sp46,Common Song,present
84967409,20200319_003000.flac,Yat1,2020,3,19,0,30,sp46,Common Song,present
84967410,20200814_183000.flac,Yat1,2020,8,14,18,30,sp46,Common Song,present
84967411,20200808_190000.flac,Yat1,2020,8,8,19,0,sp46,Common Song,present
84967412,20200425_080000.flac,Yat1,2020,4,25,8,0,sp46,Common Song,not present
84967413,20200319_013000.flac,Yat1,2020,3,19,1,30,sp46,Common Song,present
84967414,20201010_013000.flac,Yat1,2020,10,10,1,30,sp46,Common Song,present
84967415,20201015_110000.flac,Yat1,2020,10,15,11,0,sp46,Common Song,not present
84967416,20200413_063000.flac,Yat1,2020,4,13,6,30,sp46,Common Song,not present
84967417,20200802_140000.flac,Yat1,2020,8,2,14,0,sp46,Common Song,not present
84967418,20200325_180000.flac,Yat1,2020,3,25,18,0,sp46,Common Song,present
84967419,20200720_190000.flac,Yat1,2020,7,20,19,0,sp46,Common Song,present
84967420,20200727_063000.flac,Yat1,2020,7,27,6,30,sp46,Common Song,not present
84967421,20200419_063000.flac,Yat1,2020,4,19,6,30,sp46,Common Song,not present
84967422,20200808_210000.flac,Yat1,2020,8,8,21,0,sp46,Common Song,present
84967423,20200413_080000.flac,Yat1,2020,4,13,8,0,sp46,Common Song,not present
84967424,20200627_053000.flac,Yat1,2020,6,27,5,30,sp46,Common Song,not present
84967425,20200814_210000.flac,Yat1,2020,8,14,21,0,sp46,Common Song,present
84967426,20200419_070000.flac,Yat1,2020,4,19,7,0,sp46,Common Song,not present
84967427,20200627_060000.flac,Yat1,2020,6,27,6,0,sp46,Common Song,not present
84967428,20200713_163000.flac,Yat1,2020,7,13,16,30,sp46,Common Song,not present
84967429,20200413_093000.flac,Yat1,2020,4,13,9,30,sp46,Common Song,not present
84967430,20200406_183000.flac,Yat1,2020,4,6,18,30,sp46,Common Song,present
84967431,20200325_213000.flac,Yat1,2020,3,25,21,30,sp46,Common Song,present
84967432,20200306_090000.flac,Yat1,2020,3,6,9,0,sp46,Common Song,not present
84967433,20200319_060000.flac,Yat1,2020,3,19,6,0,sp46,Common Song,not present
84967434,20200720_220000.flac,Yat1,2020,7,20,22,0,sp46,Common Song,present
84967435,20200325_220000.flac,Yat1,2020,3,25,22,0,sp46,Common Song,present
84967436,20200727_073000.flac,Yat1,2020,7,27,7,30,sp46,Common Song,not present
84967437,20200720_223000.flac,Yat1,2020,7,20,22,30,sp46,Common Song,present
84967438,20200319_010000.flac,Yat1,2020,3,19,1,0,sp46,Common Song,present
84967439,20200406_193000.flac,Yat1,2020,4,6,19,30,sp46,Common Song,present
84967440,20200808_233000.flac,Yat1,2020,8,8,23,30,sp46,Common Song,present
84967441,20200325_223000.flac,Yat1,2020,3,25,22,30,sp46,Common Song,present
84967442,20200502_080000.flac,Yat1,2020,5,2,8,0,sp46,Common Song,not present
84967443,20200720_230000.flac,Yat1,2020,7,20,23,0,sp46,Common Song,present
84967444,20200325_230000.flac,Yat1,2020,3,25,23,0,sp46,Common Song,present
84967445,20200713_190000.flac,Yat1,2020,7,13,19,0,sp46,Common Song,present
84967446,20200627_090000.flac,Yat1,2020,6,27,9,0,sp46,Common Song,not present
84967447,20200406_203000.flac,Yat1,2020,4,6,20,30,sp46,Common Song,present
84967448,20200720_233000.flac,Yat1,2020,7,20,23,30,sp46,Common Song,present
84967449,20200331_183000.flac,Yat1,2020,3,31,18,30,sp46,Common Song,present
84967450,20200325_233000.flac,Yat1,2020,3,25,23,30,sp46,Common Song,present
84967451,20200713_193000.flac,Yat1,2020,7,13,19,30,sp46,Common Song,present
84967452,20200627_093000.flac,Yat1,2020,6,27,9,30,sp46,Common Song,not present
84967453,20200703_190000.flac,Yat1,2020,7,3,19,0,sp46,Common Song,present
84967454,20200713_200000.flac,Yat1,2020,7,13,20,0,sp46,Common Song,present
84967455,20200821_083000.flac,Yat1,2020,8,21,8,30,sp46,Common Song,not present
84967456,20200326_000000.flac,Yat1,2020,3,26,0,0,sp46,Common Song,present
84967457,20200703_193000.flac,Yat1,2020,7,3,19,30,sp46,Common Song,present
84967458,20200713_203000.flac,Yat1,2020,7,13,20,30,sp46,Common Song,present
84967459,20200802_203000.flac,Yat1,2020,8,2,20,30,sp46,Common Song,present
84967460,20200703_200000.flac,Yat1,2020,7,3,20,0,sp46,Common Song,present
84967461,20200331_203000.flac,Yat1,2020,3,31,20,30,sp46,Common Song,present
84967462,20200713_210000.flac,Yat1,2020,7,13,21,0,sp46,Common Song,present
84967463,20200721_013000.flac,Yat1,2020,7,21,1,30,sp46,Common Song,present
84967464,20200802_210000.flac,Yat1,2020,8,2,21,0,sp46,Common Song,present
84967465,20200502_103000.flac,Yat1,2020,5,2,10,30,sp46,Common Song,not present
84967466,20200727_110000.flac,Yat1,2020,7,27,11,0,sp46,Common Song,not present
84967467,20200821_100000.flac,Yat1,2020,8,21,10,0,sp46,Common Song,not present
84967468,20200713_213000.flac,Yat1,2020,7,13,21,30,sp46,Common Song,present
84967469,20200703_203000.flac,Yat1,2020,7,3,20,30,sp46,Common Song,present
84967470,20201015_190000.flac,Yat1,2020,10,15,19,0,sp46,Common Song,present
84967471,20200419_130000.flac,Yat1,2020,4,19,13,0,sp46,Common Song,not present
84967472,20200713_220000.flac,Yat1,2020,7,13,22,0,sp46,Common Song,present
84967473,20200707_063000.flac,Yat1,2020,7,7,6,30,sp46,Common Song,not present
84967474,20200703_210000.flac,Yat1,2020,7,3,21,0,sp46,Common Song,present
84967475,20201015_193000.flac,Yat1,2020,10,15,19,30,sp46,Common Song,present
84967476,20200618_093000.flac,Yat1,2020,6,18,9,30,sp46,Common Song,not present
84967477,20200821_110000.flac,Yat1,2020,8,21,11,0,sp46,Common Song,not present
84967478,20200707_070000.flac,Yat1,2020,7,7,7,0,sp46,Common Song,not present
84967479,20200703_213000.flac,Yat1,2020,7,3,21,30,sp46,Common Song,present
84967480,20200618_103000.flac,Yat1,2020,6,18,10,30,sp46,Common Song,not present
84967481,20201015_210000.flac,Yat1,2020,10,15,21,0,sp46,Common Song,present
84967482,20200703_220000.flac,Yat1,2020,7,3,22,0,sp46,Common Song,present
84967483,20200707_080000.flac,Yat1,2020,7,7,8,0,sp46,Common Song,not present
84967484,20201015_213000.flac,Yat1,2020,10,15,21,30,sp46,Common Song,present
84967485,20200703_223000.flac,Yat1,2020,7,3,22,30,sp46,Common Song,present
84967486,20200826_070000.flac,Yat1,2020,8,26,7,0,sp46,Common Song,not present
84967487,20200714_000000.flac,Yat1,2020,7,14,0,0,sp46,Common Song,present
84967488,20201015_220000.flac,Yat1,2020,10,15,22,0,sp46,Common Song,present
84967489,20200703_230000.flac,Yat1,2020,7,3,23,0,sp46,Common Song,present
84967490,20200714_003000.flac,Yat1,2020,7,14,0,30,sp46,Common Song,present
84967491,20200413_190000.flac,Yat1,2020,4,13,19,0,sp46,Common Song,present
84967492,20200703_233000.flac,Yat1,2020,7,3,23,30,sp46,Common Song,present
84967493,20200815_063000.flac,Yat1,2020,8,15,6,30,sp46,Common Song,not present
84967494,20200704_000000.flac,Yat1,2020,7,4,0,0,sp46,Common Song,present
84967495,20200714_013000.flac,Yat1,2020,7,14,1,30,sp46,Common Song,present
84967496,20200413_200000.flac,Yat1,2020,4,13,20,0,sp46,Common Song,present
84967497,20200401_003000.flac,Yat1,2020,4,1,0,30,sp46,Common Song,present
84967498,20200815_073000.flac,Yat1,2020,8,15,7,30,sp46,Common Song,not present
84967499,20200413_203000.flac,Yat1,2020,4,13,20,30,sp46,Common Song,present
84967500,20200704_003000.flac,Yat1,2020,7,4,0,30,sp46,Common Song,present
84967501,20200401_010000.flac,Yat1,2020,4,1,1,0,sp46,Common Song,present
84967502,20200425_203000.flac,Yat1,2020,4,25,20,30,sp46,Common Song,present
84967503,20200413_210000.flac,Yat1,2020,4,13,21,0,sp46,Common Song,present
84967504,20200704_010000.flac,Yat1,2020,7,4,1,0,sp46,Common Song,present
84967505,20201016_060000.flac,Yat1,2020,10,16,6,0,sp46,Common Song,not present
84967506,20200425_210000.flac,Yat1,2020,4,25,21,0,sp46,Common Song,present
84967507,20200419_190000.flac,Yat1,2020,4,19,19,0,sp46,Common Song,present
84967508,20200809_093000.flac,Yat1,2020,8,9,9,30,sp46,Common Song,not present
84967509,20200425_213000.flac,Yat1,2020,4,25,21,30,sp46,Common Song,present
84967510,20200815_093000.flac,Yat1,2020,8,15,9,30,sp46,Common Song,present
84967511,20200721_083000.flac,Yat1,2020,7,21,8,30,sp46,Common Song,not present
84967512,20200704_023000.flac,Yat1,2020,7,4,2,30,sp46,Common Song,present
84967513,20200721_090000.flac,Yat1,2020,7,21,9,0,sp46,Common Song,not present
84967514,20200704_030000.flac,Yat1,2020,7,4,3,0,sp46,Common Song,present
84967515,20200627_193000.flac,Yat1,2020,6,27,19,30,sp46,Common Song,present
84967516,20200809_110000.flac,Yat1,2020,8,9,11,0,sp46,Common Song,not present
84967517,20200319_110000.flac,Yat1,2020,3,19,11,0,sp46,Common Song,not present
84967518,20200826_013000.flac,Yat1,2020,8,26,1,30,sp46,Common Song,present
84967519,20200815_110000.flac,Yat1,2020,8,15,11,0,sp46,Common Song,not present
84967520,20200425_233000.flac,Yat1,2020,4,25,23,30,sp46,Common Song,present
84967521,20200704_040000.flac,Yat1,2020,7,4,4,0,sp46,Common Song,present
84967522,20200627_203000.flac,Yat1,2020,6,27,20,30,sp46,Common Song,present
84967523,20200426_000000.flac,Yat1,2020,4,26,0,0,sp46,Common Song,present
84967524,20200826_023000.flac,Yat1,2020,8,26,2,30,sp46,Common Song,present
84967525,20200627_210000.flac,Yat1,2020,6,27,21,0,sp46,Common Song,present
84967526,20201010_183000.flac,Yat1,2020,10,10,18,30,sp46,Common Song,present
84967527,20200826_030000.flac,Yat1,2020,8,26,3,0,sp46,Common Song,present
84967528,20200319_190000.flac,Yat1,2020,3,19,19,0,sp46,Common Song,present
84967529,20200401_060000.flac,Yat1,2020,4,1,6,0,sp46,Common Song,not present
84967530,20201010_190000.flac,Yat1,2020,10,10,19,0,sp46,Common Song,present
84967531,20200426_010000.flac,Yat1,2020,4,26,1,0,sp46,Common Song,present
84967532,20200627_213000.flac,Yat1,2020,6,27,21,30,sp46,Common Song,present
84967533,20200419_230000.flac,Yat1,2020,4,19,23,0,sp46,Common Song,present
84967534,20200821_200000.flac,Yat1,2020,8,21,20,0,sp46,Common Song,present
84967535,20200319_193000.flac,Yat1,2020,3,19,19,30,sp46,Common Song,present
84967536,20200627_220000.flac,Yat1,2020,6,27,22,0,sp46,Common Song,present
84967537,20200319_200000.flac,Yat1,2020,3,19,20,0,sp46,Common Song,present
84967538,20200419_233000.flac,Yat1,2020,4,19,23,30,sp46,Common Song,present
84967539,20200627_223000.flac,Yat1,2020,6,27,22,30,sp46,Common Song,present
84967540,20200821_210000.flac,Yat1,2020,8,21,21,0,sp46,Common Song,present
84967541,20200627_230000.flac,Yat1,2020,6,27,23,0,sp46,Common Song,present
84967542,20200319_210000.flac,Yat1,2020,3,19,21,0,sp46,Common Song,present
84967543,20200407_110000.flac,Yat1,2020,4,7,11,0,sp46,Common Song,not present
84967544,20201010_210000.flac,Yat1,2020,10,10,21,0,sp46,Common Song,present
84967545,20200704_070000.flac,Yat1,2020,7,4,7,0,sp46,Common Song,not present
84967546,20200627_233000.flac,Yat1,2020,6,27,23,30,sp46,Common Song,present
84967547,20200420_010000.flac,Yat1,2020,4,20,1,0,sp46,Common Song,present
84967548,20200407_113000.flac,Yat1,2020,4,7,11,30,sp46,Common Song,not present
84967549,20201010_213000.flac,Yat1,2020,10,10,21,30,sp46,Common Song,present
84967550,20200628_000000.flac,Yat1,2020,6,28,0,0,sp46,Common Song,present
84967551,20200420_020000.flac,Yat1,2020,4,20,2,0,sp46,Common Song,present
84967552,20200628_003000.flac,Yat1,2020,6,28,0,30,sp46,Common Song,present
84967553,20200628_010000.flac,Yat1,2020,6,28,1,0,sp46,Common Song,present
84967554,20200628_013000.flac,Yat1,2020,6,28,1,30,sp46,Common Song,present
84967555,20200628_020000.flac,Yat1,2020,6,28,2,0,sp46,Common Song,present
84967556,20200426_063000.flac,Yat1,2020,4,26,6,30,sp46,Common Song,not present
